temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.024,0.025,0.0
1,12.030000000000001,9.32000000000005,0.04,0.038,0.024
2,20.099999999999994,17.590000000000032,0.039,0.041,0.019
3,29.389999999999986,26.30000000000001,0.044,0.044,0.023
4,36.879999999999995,33.940000000000055,0.061,0.04,0.029
5,42.56999999999999,45.170000000000016,0.075,0.04,0.024
6,50.0,57.210000000000036,0.076,0.042,0.026
7,56.97000000000003,67.91000000000003,0.078,0.046,0.023
8,60.339999999999975,74.84000000000003,0.076,0.04,0.014
9,65.75,86.89000000000004,0.077,0.043,0.025
