temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.037,0.02,0.0
1,7.430000000000007,-3.6499999999999773,0.035,0.03,0.012
2,14.54000000000002,-7.329999999999984,0.032,0.031,0.012
3,24.78,-11.810000000000002,0.031,0.032,0.016
4,36.10000000000002,-17.899999999999977,0.031,0.034,0.019
5,47.400000000000006,-23.099999999999966,0.029,0.031,0.018
6,56.53,-28.49000000000001,0.033,0.026,0.016
7,71.82000000000002,-34.289999999999964,0.029,0.027,0.022
8,86.09,-39.19,0.031,0.027,0.02
9,96.16,-44.379999999999995,0.028,0.027,0.016
