temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.042,0.036,0.0
1,9.609999999999985,-0.27000000000003865,0.035,0.039,0.012
2,30.829999999999984,0.4399999999999977,0.026,0.026,0.022
3,44.66,1.6099999999999568,0.027,0.028,0.017
4,55.29999999999998,0.7400000000000091,0.031,0.028,0.013
5,63.639999999999986,1.3700000000000045,0.027,0.026,0.011
6,72.75999999999999,2.1200000000000045,0.024,0.027,0.011
7,85.57999999999998,2.1200000000000045,0.022,0.022,0.016
8,100.32,2.1299999999999955,0.024,0.02,0.018
9,107.08999999999997,0.9900000000000091,0.029,0.025,0.009
