temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.042,0.025,0.0
1,-0.14000000000001478,-13.169999999999959,0.068,0.038,0.026
2,0.9399999999999977,-28.22999999999996,0.065,0.039,0.03
3,0.5999999999999943,-45.02999999999997,0.069,0.034,0.026
4,1.8499999999999943,-57.349999999999966,0.046,0.04,0.017
5,2.509999999999991,-67.75,0.036,0.037,0.021
6,4.609999999999985,-76.50999999999999,0.035,0.039,0.018
7,6.049999999999983,-83.49000000000001,0.036,0.038,0.014
8,6.030000000000001,-89.24000000000001,0.037,0.037,0.012
9,7.610000000000014,-95.88,0.035,0.037,0.013
