temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.026,0.027,0.0
1,4.699999999999989,4.589999999999975,0.03,0.032,0.011
2,12.75,12.829999999999984,0.034,0.035,0.019
3,25.439999999999998,24.79000000000002,0.035,0.034,0.029
4,33.81,33.27999999999997,0.043,0.036,0.026
5,42.870000000000005,42.85000000000002,0.056,0.037,0.029
6,48.81999999999999,52.97000000000003,0.062,0.032,0.022
7,54.620000000000005,65.58999999999997,0.065,0.034,0.026
8,61.60000000000002,74.35000000000002,0.069,0.035,0.02
9,66.69,82.64999999999998,0.071,0.036,0.018
10,72.52999999999997,93.88999999999999,0.067,0.039,0.024
