temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.028,0.038,0.0
1,14.620000000000005,6.930000000000007,0.044,0.047,0.023
2,25.620000000000005,12.29000000000002,0.047,0.05,0.016
3,34.370000000000005,17.95999999999998,0.046,0.046,0.014
4,40.379999999999995,22.70999999999998,0.046,0.043,0.012
5,48.620000000000005,27.120000000000005,0.043,0.042,0.014
6,53.32000000000002,32.920000000000016,0.056,0.045,0.014
7,60.18000000000001,39.120000000000005,0.067,0.043,0.023
8,66.96000000000001,47.43000000000001,0.084,0.043,0.019
9,71.1,55.579999999999984,0.077,0.041,0.017
10,77.69,62.860000000000014,0.088,0.039,0.017
11,82.71000000000001,72.06,0.079,0.04,0.019
12,87.79999999999998,78.29000000000002,0.081,0.043,0.014
