temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.044,0.026,0.0
1,1.25,-13.240000000000009,0.076,0.053,0.023
2,2.3400000000000034,-25.870000000000005,0.063,0.052,0.017
3,2.3799999999999955,-32.58000000000004,0.055,0.053,0.013
4,3.670000000000016,-38.56,0.046,0.05,0.012
5,4.319999999999993,-43.04000000000002,0.047,0.052,0.009
6,4.390000000000015,-47.400000000000034,0.045,0.05,0.009
7,6.650000000000006,-52.170000000000016,0.045,0.049,0.01
8,6.240000000000009,-57.29000000000002,0.043,0.047,0.01
9,6.659999999999997,-61.80000000000001,0.037,0.042,0.009
10,9.150000000000006,-66.56,0.041,0.045,0.01
