temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.026,0.022,0.0
1,1.3300000000000125,6.289999999999964,0.037,0.038,0.013
2,0.5800000000000125,13.899999999999977,0.034,0.037,0.015
3,0.4000000000000057,21.849999999999966,0.037,0.039,0.016
4,0.5500000000000114,28.139999999999986,0.041,0.038,0.013
5,0.6200000000000045,33.96999999999997,0.046,0.037,0.018
6,-0.7400000000000091,43.14999999999998,0.056,0.036,0.021
7,0.5200000000000102,52.309999999999945,0.069,0.04,0.018
8,0.8199999999999932,61.02999999999997,0.066,0.038,0.018
9,-0.020000000000010232,74.25999999999999,0.075,0.04,0.027
