temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.024,0.024,0.0
1,0.4800000000000182,6.96999999999997,0.038,0.036,0.014
2,1.710000000000008,15.96999999999997,0.035,0.039,0.018
3,1.6400000000000148,23.060000000000002,0.04,0.037,0.014
4,0.960000000000008,30.16999999999996,0.047,0.042,0.018
5,2.430000000000007,36.35999999999996,0.053,0.039,0.02
6,3.730000000000018,46.91999999999996,0.063,0.039,0.021
7,3.0900000000000034,56.120000000000005,0.074,0.037,0.018
8,4.590000000000003,66.84999999999997,0.068,0.041,0.022
9,4.200000000000017,77.67999999999995,0.071,0.041,0.022
10,4.280000000000001,89.81,0.076,0.045,0.024
