temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.051,0.028,0.0
1,-0.8100000000000023,-9.730000000000018,0.082,0.047,0.019
2,-1.170000000000016,-21.930000000000007,0.08,0.044,0.024
3,-3.4600000000000364,-34.69,0.081,0.046,0.026
4,-4.580000000000041,-46.75999999999999,0.066,0.046,0.016
5,-3.080000000000041,-54.94999999999999,0.048,0.04,0.014
6,-3.490000000000009,-59.900000000000034,0.04,0.04,0.01
7,-3.930000000000007,-64.96000000000004,0.036,0.04,0.01
8,-3.6100000000000136,-69.65000000000003,0.036,0.042,0.009
9,-3.4700000000000273,-73.97000000000003,0.04,0.044,0.009
