temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.048,0.034,0.0
1,12.579999999999984,-1.830000000000041,0.046,0.044,0.016
2,25.329999999999984,-0.27000000000003865,0.043,0.048,0.012
3,33.91,0.01999999999998181,0.034,0.043,0.011
4,42.70999999999998,0.0999999999999659,0.037,0.038,0.011
5,54.72,0.01999999999998181,0.044,0.038,0.015
6,65.16,0.7400000000000091,0.037,0.038,0.013
7,75.26999999999998,1.169999999999959,0.037,0.039,0.013
8,84.9,2.180000000000007,0.034,0.038,0.012
9,94.00999999999996,2.680000000000007,0.037,0.041,0.011
