temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.019,0.019,0.0
1,4.369999999999976,4.319999999999993,0.026,0.028,0.01
2,13.810000000000002,14.930000000000007,0.027,0.03,0.024
3,28.519999999999982,32.66999999999996,0.026,0.027,0.057
4,41.52999999999997,53.90999999999997,0.056,0.027,0.056
5,53.379999999999995,71.70999999999998,0.051,0.029,0.039
6,59.69999999999999,88.59999999999997,0.057,0.031,0.035
7,66.86000000000001,100.10999999999996,0.061,0.036,0.025
8,72.71999999999997,109.54999999999995,0.06,0.032,0.02
9,75.95999999999998,116.59999999999997,0.066,0.037,0.015
10,80.38999999999999,125.88999999999999,0.075,0.034,0.019
