temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.048,0.021,0.0
1,-6.509999999999991,-6.519999999999982,0.067,0.034,0.015
2,-11.389999999999986,-13.300000000000011,0.059,0.03,0.015
3,-22.660000000000025,-28.329999999999984,0.048,0.031,0.022
4,-31.79000000000002,-34.71999999999997,0.042,0.036,0.016
5,-38.85000000000002,-38.139999999999986,0.035,0.038,0.011
6,-47.97000000000003,-45.65999999999997,0.04,0.036,0.019
7,-54.93000000000001,-50.31999999999999,0.034,0.036,0.013
8,-60.73000000000002,-53.789999999999964,0.037,0.035,0.01
9,-66.81,-57.44999999999999,0.035,0.034,0.011
10,-74.05000000000001,-62.99000000000001,0.034,0.033,0.014
11,-80.71000000000001,-66.13999999999999,0.034,0.037,0.01
12,-84.71000000000001,-70.63,0.032,0.036,0.01
13,-89.46000000000001,-73.83999999999997,0.036,0.037,0.009
