temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.032,0.028,0.0
1,0.8200000000000216,8.25,0.037,0.037,0.017
2,1.8400000000000034,13.159999999999968,0.037,0.037,0.01
3,0.960000000000008,21.46999999999997,0.037,0.037,0.017
4,0.8600000000000136,26.870000000000005,0.039,0.04,0.011
5,0.060000000000002274,33.66999999999996,0.044,0.035,0.014
6,0.040000000000020464,39.48999999999995,0.048,0.037,0.02
7,0.9699999999999989,48.19,0.059,0.04,0.019
8,0.5500000000000114,55.81999999999999,0.066,0.035,0.015
9,1.4699999999999989,69.23999999999995,0.073,0.04,0.027
10,1.210000000000008,78.89999999999998,0.075,0.042,0.019
