temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.047,0.026,0.0
1,-7.529999999999973,-9.660000000000025,0.063,0.037,0.021
2,-17.349999999999966,-24.430000000000007,0.074,0.037,0.032
3,-25.769999999999982,-35.129999999999995,0.072,0.034,0.024
4,-38.40999999999997,-54.400000000000034,0.055,0.033,0.035
5,-53.72999999999999,-71.05000000000001,0.042,0.036,0.029
6,-61.81999999999999,-78.31,0.034,0.035,0.018
7,-72.69999999999999,-88.61000000000001,0.037,0.034,0.025
8,-82.56,-94.86000000000001,0.034,0.035,0.018
9,-86.54999999999998,-98.44,0.034,0.041,0.009
