temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.061,0.027,0.0
1,2.579999999999984,-8.410000000000025,0.082,0.035,0.017
2,22.159999999999997,-25.55000000000001,0.066,0.035,0.029
3,40.41,-34.09000000000003,0.036,0.037,0.024
4,64.32999999999998,-43.610000000000014,0.035,0.036,0.035
5,72.00999999999999,-46.35000000000002,0.032,0.034,0.011
6,80.78999999999999,-49.5,0.037,0.036,0.013
7,88.97999999999999,-52.370000000000005,0.035,0.037,0.012
8,98.48000000000002,-56.900000000000034,0.037,0.038,0.015
9,107.12,-60.22000000000003,0.037,0.04,0.013
10,115.61000000000001,-63.43000000000001,0.036,0.038,0.012
