temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.028,0.023,0.0
1,4.579999999999984,5.150000000000034,0.034,0.027,0.012
2,12.120000000000005,13.310000000000002,0.032,0.032,0.019
3,17.129999999999995,19.930000000000007,0.034,0.034,0.015
4,31.57000000000002,38.450000000000045,0.042,0.038,0.063
5,38.390000000000015,49.610000000000014,0.057,0.034,0.031
6,46.09,63.69,0.059,0.033,0.03
7,50.41999999999999,74.50999999999999,0.068,0.033,0.022
8,55.72999999999999,84.68,0.061,0.032,0.021
9,57.09,92.25999999999999,0.072,0.032,0.015
10,61.91,98.96000000000004,0.078,0.038,0.015
