temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.02,0.02,0.0
1,-0.8000000000000114,6.600000000000023,0.035,0.036,0.013
2,0.19999999999998863,11.20999999999998,0.039,0.036,0.009
3,0.19999999999998863,18.930000000000007,0.035,0.041,0.015
4,1.1099999999999852,23.80000000000001,0.037,0.041,0.01
5,0.12000000000000455,30.069999999999993,0.039,0.042,0.013
6,0.8100000000000023,35.69,0.041,0.044,0.011
7,0.25,40.81,0.044,0.042,0.01
8,0.6099999999999852,45.03000000000003,0.054,0.041,0.011
9,1.0199999999999818,54.19,0.063,0.043,0.023
10,1.1399999999999864,62.5,0.075,0.046,0.017
