temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.028,0.023,0.0
1,-8.569999999999993,4.5400000000000205,0.025,0.027,0.014
2,-18.560000000000002,8.740000000000009,0.033,0.031,0.015
3,-26.19999999999999,12.870000000000005,0.032,0.034,0.013
4,-38.51999999999998,20.04000000000002,0.042,0.036,0.022
5,-44.66,23.57000000000005,0.044,0.035,0.011
6,-49.53,27.140000000000043,0.06,0.038,0.014
7,-56.59,32.57000000000005,0.066,0.039,0.019
8,-65.93,42.84000000000003,0.093,0.04,0.025
9,-74.59,55.43000000000001,0.103,0.043,0.027
