temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.025,0.026,0.0
1,-5.579999999999984,2.859999999999957,0.029,0.03,0.009
2,-12.409999999999997,6.5499999999999545,0.035,0.031,0.011
3,-30.77000000000001,17.75999999999999,0.03,0.029,0.033
4,-42.47999999999999,24.769999999999982,0.041,0.03,0.025
5,-56.02000000000001,38.39999999999998,0.062,0.031,0.042
6,-67.19,49.72999999999996,0.079,0.037,0.034
7,-78.08000000000001,67.45999999999998,0.093,0.038,0.038
8,-84.44999999999999,74.95999999999998,0.095,0.036,0.017
9,-91.22,86.28999999999996,0.103,0.041,0.024
