temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.065,0.036,0.0
1,10.909999999999997,-13.420000000000016,0.084,0.046,0.029
2,37.43999999999997,-33.44,0.064,0.044,0.041
3,50.16999999999999,-38.360000000000014,0.059,0.05,0.019
4,60.42999999999998,-42.00999999999999,0.054,0.049,0.015
5,67.66999999999999,-45.68000000000001,0.044,0.046,0.012
6,76.41,-49.860000000000014,0.048,0.049,0.014
7,84.99999999999997,-54.31,0.042,0.049,0.014
8,95.09,-58.170000000000016,0.045,0.051,0.015
9,105.64000000000001,-62.079999999999984,0.043,0.048,0.015
10,114.64000000000001,-66.23000000000002,0.057,0.045,0.014
