temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.053,0.024,0.0
1,-7.360000000000014,-15.789999999999964,0.062,0.035,0.027
2,-18.45999999999998,-27.620000000000005,0.048,0.032,0.02
3,-30.279999999999973,-34.289999999999964,0.039,0.038,0.02
4,-41.789999999999964,-42.95999999999998,0.039,0.035,0.023
5,-48.599999999999994,-47.10999999999996,0.037,0.039,0.012
6,-56.77999999999997,-51.98999999999995,0.036,0.036,0.014
7,-62.41999999999999,-56.56999999999999,0.035,0.038,0.012
8,-67.97,-60.14999999999998,0.042,0.037,0.01
9,-72.35,-63.75999999999999,0.035,0.039,0.009
