temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.659,0.249,0.0
1,-14.169999999999987,233.76,0.026,0.037,0.0
2,-16.789999999999992,242.01,0.03,0.042,0.017
3,-13.370000000000005,251.5,0.026,0.04,0.019
4,-13.0,264.57,0.042,0.034,0.03
5,-10.849999999999994,279.38,0.059,0.036,0.047
6,-10.949999999999989,302.19,0.078,0.039,0.046
7,-8.669999999999987,318.45,0.08,0.04,0.034
8,-7.310000000000002,335.45,0.08,0.042,0.035
9,-5.019999999999982,345.02000000000004,0.081,0.039,0.019
10,-5.269999999999982,352.78000000000003,0.084,0.04,0.016
