temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.026,0.026,0.0
1,-7.5800000000000125,0.27000000000003865,0.039,0.036,0.009
2,-12.75,3.3899999999999864,0.035,0.036,0.009
3,-31.27000000000001,11.410000000000025,0.037,0.035,0.028
4,-38.18000000000001,16.090000000000032,0.034,0.033,0.013
5,-48.98000000000002,20.670000000000016,0.054,0.033,0.02
6,-54.360000000000014,25.53000000000003,0.067,0.038,0.016
7,-69.44,41.68000000000001,0.094,0.041,0.042
8,-84.16,57.210000000000036,0.104,0.041,0.036
9,-93.43,71.72000000000003,0.114,0.045,0.031
10,-99.74000000000001,81.88,0.112,0.048,0.022
