temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.048,0.028,0.0
1,1.1200000000000045,-15.860000000000014,0.08,0.046,0.031
2,1.4199999999999875,-23.409999999999968,0.091,0.049,0.015
3,1.759999999999991,-32.20999999999998,0.081,0.05,0.018
4,1.9399999999999977,-43.099999999999966,0.062,0.043,0.018
5,2.430000000000007,-52.849999999999966,0.053,0.043,0.013
6,2.3700000000000045,-59.05000000000001,0.041,0.043,0.012
7,3.8300000000000125,-64.86000000000001,0.039,0.038,0.012
8,5.490000000000009,-70.32,0.039,0.04,0.011
9,4.639999999999986,-75.82999999999998,0.042,0.042,0.011
10,4.039999999999992,-80.15999999999997,0.04,0.039,0.009
11,6.650000000000006,-84.5,0.039,0.044,0.009
