temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.053,0.022,0.0
1,8.620000000000005,-12.04000000000002,0.08,0.031,0.026
2,22.960000000000008,-27.27000000000004,0.055,0.028,0.022
3,36.079999999999984,-38.120000000000005,0.028,0.029,0.024
4,56.54999999999998,-48.420000000000016,0.031,0.028,0.033
5,66.41999999999999,-54.39000000000004,0.029,0.032,0.017
6,76.76000000000002,-58.23000000000002,0.033,0.026,0.015
7,84.76000000000002,-63.30000000000001,0.031,0.029,0.014
8,95.97,-68.33000000000004,0.032,0.033,0.017
9,104.84,-71.23000000000002,0.036,0.039,0.013
