temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.049,0.026,0.0
1,-10.359999999999985,-21.44999999999999,0.054,0.031,0.036
2,-18.18999999999997,-36.26999999999998,0.035,0.031,0.021
3,-28.389999999999986,-47.129999999999995,0.036,0.031,0.025
4,-36.559999999999974,-54.379999999999995,0.028,0.032,0.018
5,-44.289999999999964,-61.289999999999964,0.028,0.029,0.017
6,-50.089999999999975,-68.00999999999999,0.03,0.034,0.015
7,-56.01999999999998,-73.05000000000001,0.033,0.034,0.013
8,-60.21999999999997,-78.08999999999997,0.032,0.037,0.012
9,-66.32999999999998,-84.65999999999997,0.032,0.041,0.016
