temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.029,0.036,0.0
1,7.819999999999993,7.319999999999993,0.034,0.038,0.017
2,19.900000000000006,18.44999999999999,0.034,0.039,0.027
3,30.28,30.75,0.035,0.036,0.028
4,41.110000000000014,41.620000000000005,0.039,0.036,0.026
5,52.74000000000001,51.50999999999999,0.042,0.037,0.031
6,62.53999999999999,65.74000000000001,0.061,0.035,0.04
7,69.47,81.60000000000002,0.066,0.038,0.033
8,75.11999999999998,91.43,0.071,0.038,0.021
9,78.92999999999998,98.34000000000003,0.071,0.042,0.015
