temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.081,0.032,0.0
1,11.129999999999995,-16.19999999999999,0.087,0.036,0.035
2,18.829999999999984,-28.410000000000025,0.089,0.04,0.026
3,29.109999999999985,-42.44,0.094,0.037,0.031
4,41.099999999999994,-60.69,0.089,0.039,0.039
5,53.099999999999994,-77.57999999999998,0.063,0.037,0.02
6,67.31,-86.27999999999997,0.034,0.033,0.023
7,79.63999999999999,-94.89999999999998,0.027,0.032,0.023
8,91.26999999999998,-103.07999999999998,0.035,0.035,0.022
9,102.13,-110.05000000000001,0.032,0.035,0.019
10,114.06,-117.70999999999998,0.031,0.032,0.021
11,123.70999999999998,-125.06,0.034,0.036,0.019
12,131.33999999999997,-129.60000000000002,0.037,0.036,0.013
