temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.024,0.023,0.0
1,48.68999999999997,42.339999999999975,0.029,0.022,0.0
2,61.03999999999999,51.620000000000005,0.02,0.022,0.0
3,70.9,57.71999999999997,0.022,0.022,0.018
4,76.67999999999998,60.93000000000001,0.035,0.019,0.011
5,83.89000000000001,66.53999999999996,0.046,0.022,0.018
6,86.41999999999999,75.19,0.046,0.024,0.018
7,93.28999999999999,81.5,0.046,0.024,0.015
8,101.70000000000002,88.64999999999998,0.059,0.022,0.018
9,111.99999999999997,98.84999999999997,0.052,0.029,0.024
10,115.65,105.45999999999998,0.046,0.027,0.014
