temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.024,0.025,0.0
1,-4.170000000000016,10.260000000000048,0.025,0.024,0.021
2,-6.770000000000039,17.700000000000045,0.024,0.021,0.015
3,-9.350000000000023,29.590000000000032,0.025,0.025,0.024
4,-10.759999999999991,39.26000000000005,0.023,0.023,0.019
5,-12.75,51.5,0.031,0.024,0.04
6,-15.270000000000039,69.17000000000002,0.045,0.026,0.04
7,-15.910000000000025,90.81,0.045,0.024,0.043
8,-17.090000000000032,104.78000000000003,0.047,0.023,0.028
9,-18.150000000000034,115.02000000000004,0.055,0.03,0.021
