temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.08,0.023,0.0
1,1.8199999999999932,6.310000000000031,0.077,0.026,0.013
2,-0.14999999999997726,21.109999999999985,0.051,0.02,0.022
3,1.2300000000000182,31.28,0.047,0.026,0.014
4,0.39999999999997726,37.099999999999994,0.04,0.024,0.012
5,-0.2699999999999818,45.430000000000035,0.028,0.029,0.017
6,-1.3899999999999864,53.22,0.033,0.026,0.016
7,-3.590000000000032,70.15,0.025,0.028,0.0
8,-1.0600000000000023,77.19000000000003,0.033,0.03,0.019
9,-2.5600000000000023,84.12000000000003,0.046,0.031,0.021
10,-3.5600000000000023,95.41,0.058,0.026,0.023
11,-2.1100000000000136,112.34,0.054,0.032,0.034
12,-2.840000000000032,122.21000000000001,0.056,0.028,0.02
13,-2.1100000000000136,134.04,0.059,0.027,0.024
