temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.07,0.016,0.0
1,-30.04000000000002,33.45999999999998,0.023,0.024,0.0
2,-65.11000000000001,50.73000000000002,0.025,0.021,0.0
3,-77.37,56.170000000000016,0.021,0.02,0.019
4,-92.08000000000004,63.26999999999998,0.022,0.019,0.023
5,-113.68,74.95999999999998,0.034,0.021,0.0
6,-123.59,82.82,0.055,0.018,0.02
7,-131.50000000000003,90.09000000000003,0.045,0.02,0.018
8,-139.38000000000002,97.84000000000003,0.044,0.022,0.019
9,-147.91000000000003,102.87,0.044,0.021,0.015
