temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.063,0.024,0.0
1,8.799999999999983,-8.0,0.074,0.031,0.019
2,24.069999999999993,-28.75999999999999,0.067,0.033,0.033
3,33.629999999999995,-38.620000000000005,0.056,0.031,0.013
4,45.400000000000006,-43.30000000000001,0.03,0.029,0.017
5,55.25999999999999,-48.31999999999999,0.026,0.028,0.016
6,68.07999999999998,-54.39999999999998,0.027,0.025,0.02
7,82.27000000000001,-61.64999999999998,0.033,0.03,0.023
8,97.24999999999997,-67.94,0.029,0.028,0.023
9,109.85,-75.00999999999999,0.025,0.025,0.021
10,123.91999999999999,-83.24000000000001,0.028,0.026,0.024
11,137.09,-88.79000000000002,0.027,0.028,0.02
12,145.46,-91.82,0.031,0.031,0.012
