temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.088,0.038,0.0
1,8.909999999999997,-2.019999999999982,0.087,0.037,0.011
2,23.830000000000013,-8.610000000000014,0.076,0.034,0.023
3,35.71000000000001,-12.730000000000018,0.054,0.029,0.017
4,51.46000000000001,-15.310000000000002,0.038,0.03,0.02
5,68.43,-14.259999999999991,0.026,0.032,0.018
6,80.86000000000001,-14.009999999999991,0.027,0.028,0.016
7,97.28,-13.220000000000027,0.028,0.028,0.021
8,113.11000000000001,-12.870000000000005,0.031,0.025,0.02
9,130.05999999999997,-11.870000000000005,0.027,0.025,0.021
10,167.77,-12.470000000000027,0.027,0.025,0.0
11,185.29,-12.379999999999995,0.027,0.024,0.022
12,200.09,-12.139999999999986,0.029,0.031,0.019
13,209.98999999999998,-12.839999999999975,0.031,0.027,0.012
14,218.27,-12.95999999999998,0.027,0.027,0.01
