temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.066,0.031,0.0
1,-14.539999999999964,0.7799999999999727,0.063,0.033,0.018
2,-36.089999999999975,-0.05000000000001137,0.056,0.031,0.027
3,-59.55000000000001,-1.4300000000000068,0.058,0.033,0.029
4,-80.95999999999998,-2.410000000000025,0.051,0.026,0.027
5,-102.32,-3.180000000000007,0.052,0.028,0.027
6,-125.38,-4.410000000000025,0.053,0.028,0.029
7,-149.54,-7.560000000000002,0.045,0.028,0.031
8,-171.45999999999998,-11.420000000000016,0.046,0.033,0.028
9,-189.1,-13.930000000000007,0.051,0.03,0.026
10,-205.32999999999998,-9.640000000000043,0.07,0.039,0.024
