temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.071,0.03,0.0
1,4.619999999999976,-8.569999999999993,0.071,0.031,0.018
2,11.089999999999975,-17.410000000000025,0.069,0.031,0.019
3,20.73999999999998,-28.860000000000014,0.077,0.032,0.026
4,34.47,-49.64000000000004,0.076,0.035,0.034
5,48.69,-64.99000000000001,0.037,0.03,0.024
6,64.47,-74.08000000000004,0.031,0.028,0.027
7,79.19999999999999,-82.07,0.035,0.03,0.024
8,90.44999999999999,-87.91000000000003,0.03,0.027,0.018
9,102.10999999999999,-94.99000000000001,0.025,0.026,0.02
10,114.96000000000001,-102.59000000000003,0.026,0.029,0.022
11,127.42999999999998,-109.92000000000002,0.028,0.03,0.021
12,132.31999999999996,-114.08000000000004,0.032,0.034,0.01
