temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.027,0.032,0.0
1,22.659999999999997,1.8199999999999932,0.028,0.027,0.029
2,45.27000000000001,4.569999999999993,0.025,0.027,0.029
3,72.89000000000001,6.139999999999986,0.026,0.025,0.035
4,97.78,7.2999999999999545,0.029,0.025,0.031
5,120.41,8.869999999999948,0.031,0.026,0.028
6,141.85999999999999,10.359999999999957,0.027,0.026,0.027
7,164.21,7.609999999999957,0.053,0.025,0.033
8,183.9,-1.420000000000016,0.054,0.026,0.027
9,201.15,-0.4200000000000159,0.057,0.033,0.022
