temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.051,0.026,0.0
1,-3.0,11.400000000000034,0.042,0.028,0.02
2,-3.8700000000000045,19.49000000000001,0.027,0.026,0.016
3,-6.720000000000027,29.980000000000018,0.027,0.026,0.021
4,-7.7000000000000455,40.08000000000004,0.024,0.027,0.02
5,-9.970000000000027,50.26000000000005,0.025,0.026,0.021
6,-11.420000000000016,61.26000000000005,0.024,0.026,0.025
7,-11.210000000000036,72.17000000000002,0.043,0.024,0.037
8,-11.390000000000043,91.39000000000004,0.052,0.025,0.038
9,-11.430000000000007,104.46000000000004,0.053,0.028,0.026
10,-8.510000000000048,112.54000000000002,0.055,0.03,0.017
11,-9.810000000000002,123.32000000000005,0.055,0.031,0.022
12,-9.210000000000036,134.5,0.069,0.036,0.022
