temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.05,0.021,0.0
1,-9.089999999999975,-5.430000000000007,0.046,0.024,0.016
2,-15.089999999999975,-10.879999999999995,0.062,0.026,0.013
3,-23.120000000000005,-21.629999999999995,0.05,0.028,0.024
4,-34.95999999999998,-35.94,0.053,0.026,0.032
5,-40.73000000000002,-46.370000000000005,0.046,0.029,0.018
6,-51.879999999999995,-54.73000000000002,0.038,0.028,0.018
7,-58.81999999999999,-60.710000000000036,0.03,0.027,0.015
8,-65.26999999999998,-67.0,0.025,0.028,0.015
9,-70.05000000000001,-72.75999999999999,0.034,0.026,0.013
10,-83.79000000000002,-83.11000000000001,0.027,0.027,0.027
11,-91.71999999999997,-88.47000000000003,0.029,0.024,0.015
12,-99.15999999999997,-96.13,0.03,0.033,0.018
13,-104.00999999999999,-101.64000000000004,0.03,0.033,0.013
14,-9.589999999999975,-366.78000000000003,0.055,0.021,0.0
