temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.072,0.027,0.0
1,20.060000000000002,-5.480000000000018,0.085,0.034,0.027
2,42.31999999999999,-12.349999999999966,0.076,0.032,0.03
3,65.99000000000001,-17.019999999999982,0.038,0.023,0.028
4,93.9,-17.089999999999975,0.038,0.025,0.035
5,114.00999999999999,-15.21999999999997,0.04,0.027,0.026
6,136.09,-11.879999999999995,0.033,0.02,0.028
7,158.48,-15.079999999999984,0.042,0.024,0.029
8,178.4,-8.980000000000018,0.037,0.021,0.028
9,193.35,-9.159999999999968,0.043,0.028,0.019
