temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.057,0.018,0.0
1,-3.980000000000018,14.859999999999985,0.063,0.017,0.03
2,-2.9499999999999886,24.880000000000024,0.059,0.018,0.02
3,-2.6399999999999864,32.190000000000026,0.055,0.022,0.015
4,-3.1899999999999977,41.42999999999998,0.045,0.023,0.011
5,-2.6000000000000227,49.900000000000006,0.034,0.024,0.017
6,-4.050000000000011,58.369999999999976,0.028,0.028,0.017
7,-6.28000000000003,67.97999999999999,0.027,0.026,0.019
8,-6.980000000000018,78.50000000000003,0.027,0.026,0.021
9,-7.400000000000034,88.10999999999999,0.032,0.029,0.028
10,-7.420000000000016,100.19000000000003,0.049,0.027,0.031
11,-7.970000000000027,115.65,0.058,0.031,0.031
12,-8.579999999999984,124.72,0.06,0.033,0.018
13,-8.199999999999989,136.41,0.064,0.036,0.023
