temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.062,0.028,0.0
1,8.759999999999991,-8.550000000000011,0.059,0.027,0.019
2,15.509999999999991,-18.810000000000002,0.058,0.029,0.017
3,27.69999999999999,-32.370000000000005,0.037,0.027,0.021
4,34.69999999999999,-36.31999999999999,0.028,0.025,0.012
5,55.400000000000006,-50.25999999999999,0.024,0.026,0.0
6,66.02000000000001,-53.04000000000002,0.028,0.028,0.014
7,75.72999999999999,-58.900000000000034,0.024,0.024,0.017
8,87.46000000000001,-64.76999999999998,0.026,0.025,0.019
9,94.09,-68.90000000000003,0.027,0.025,0.012
10,103.54999999999998,-73.07,0.025,0.02,0.014
11,108.84,-78.15000000000003,0.024,0.026,0.012
12,117.11999999999998,-81.81,0.031,0.033,0.013
