temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.074,0.022,0.0
1,8.370000000000005,-8.930000000000007,0.075,0.034,0.021
2,22.76000000000002,-26.900000000000034,0.079,0.034,0.037
3,30.910000000000025,-38.420000000000016,0.066,0.031,0.02
4,38.27000000000001,-44.43000000000001,0.049,0.029,0.012
5,47.640000000000015,-51.10000000000002,0.035,0.03,0.016
6,57.130000000000024,-55.900000000000034,0.031,0.032,0.015
7,64.87,-60.44,0.027,0.024,0.013
8,76.93,-65.46000000000004,0.034,0.03,0.018
9,84.34,-69.44999999999999,0.03,0.032,0.012
10,94.35,-74.46000000000004,0.031,0.032,0.016
11,102.46000000000001,-79.68,0.031,0.027,0.015
12,111.27000000000001,-84.16000000000003,0.027,0.025,0.014
13,118.68000000000004,-88.60000000000002,0.027,0.029,0.013
14,124.89000000000001,-91.65000000000003,0.026,0.028,0.01
