temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.036,0.018,0.0
1,-0.05000000000001137,-15.579999999999984,0.062,0.033,0.031
2,-1.1100000000000136,-24.960000000000036,0.063,0.033,0.019
3,-0.29000000000002046,-34.69,0.044,0.031,0.013
4,0.7300000000000182,-44.160000000000025,0.032,0.032,0.017
5,2.6499999999999773,-52.379999999999995,0.028,0.028,0.017
6,3.259999999999991,-62.80000000000001,0.027,0.027,0.021
7,2.3000000000000114,-69.26999999999998,0.033,0.028,0.013
8,2.730000000000018,-74.63,0.037,0.028,0.011
9,4.430000000000007,-79.86000000000001,0.05,0.026,0.017
10,5.0,-88.25999999999999,0.058,0.023,0.019
11,4.599999999999966,-97.66000000000003,0.067,0.026,0.019
12,4.6200000000000045,-111.85000000000002,0.068,0.023,0.028
