temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.025,0.026,0.0
1,-8.53000000000003,-0.22999999999996135,0.031,0.026,0.011
2,-18.370000000000005,-0.2400000000000091,0.033,0.028,0.012
3,-34.01999999999998,-0.36000000000001364,0.03,0.022,0.02
4,-54.43000000000001,-2.1499999999999773,0.032,0.024,0.026
5,-82.67000000000002,-2.909999999999968,0.028,0.024,0.035
6,-106.88,-2.8799999999999955,0.031,0.021,0.03
7,-127.47,-4.3799999999999955,0.029,0.028,0.026
8,-155.15,-5.25,0.028,0.027,0.041
9,-191.31,-3.920000000000016,0.062,0.028,0.044
10,-220.99,5.800000000000011,0.066,0.029,0.046
11,-236.48000000000002,10.230000000000018,0.081,0.034,0.021
