temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.055,0.025,0.0
1,-11.550000000000011,2.7199999999999704,0.047,0.023,0.015
2,-23.319999999999993,0.6999999999999886,0.047,0.029,0.015
3,-36.139999999999986,0.1099999999999568,0.044,0.025,0.016
4,-49.51999999999998,2.419999999999959,0.042,0.025,0.017
5,-63.71999999999997,1.7399999999999523,0.047,0.026,0.018
6,-79.88999999999999,1.9599999999999795,0.045,0.027,0.02
7,-94.94,1.9699999999999704,0.043,0.024,0.019
8,-108.44999999999999,-1.7600000000000477,0.044,0.027,0.018
9,-123.94,-0.37000000000000455,0.041,0.026,0.02
10,-138.37,-0.160000000000025,0.045,0.028,0.018
11,-152.60999999999999,-1.7300000000000182,0.043,0.03,0.018
12,-167.76999999999998,-4.140000000000043,0.052,0.025,0.019
13,-177.45999999999998,-5.140000000000043,0.049,0.034,0.012
14,-187.70999999999998,-7.3700000000000045,0.055,0.035,0.015
15,-195.12,-6.980000000000018,0.056,0.037,0.013
