temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.047,0.025,0.0
1,-0.040000000000020464,-14.140000000000043,0.043,0.024,0.028
2,0.9200000000000159,-27.430000000000007,0.046,0.025,0.027
3,0.2599999999999909,-39.56,0.059,0.026,0.024
4,0.7199999999999704,-58.81,0.042,0.028,0.022
5,1.8100000000000023,-69.08000000000004,0.027,0.027,0.019
6,3.5299999999999727,-80.64000000000004,0.026,0.025,0.023
7,3.25,-90.74000000000001,0.029,0.028,0.02
8,5.439999999999998,-101.82,0.032,0.022,0.033
9,3.6200000000000045,-111.96000000000004,0.046,0.022,0.027
10,4.740000000000009,-126.27000000000004,0.063,0.019,0.029
11,4.099999999999966,-136.09000000000003,0.07,0.018,0.02
12,3.8700000000000045,-144.45000000000002,0.067,0.022,0.017
