temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.029,0.04,0.0
1,7.7900000000000205,6.149999999999977,0.028,0.027,0.016
2,13.690000000000026,8.649999999999977,0.029,0.029,0.009
3,24.51000000000002,14.529999999999973,0.029,0.032,0.018
4,32.23000000000002,19.74000000000001,0.03,0.025,0.014
5,39.410000000000025,24.680000000000007,0.028,0.031,0.013
6,52.71000000000001,31.769999999999982,0.028,0.031,0.022
7,64.43000000000004,37.94999999999999,0.031,0.027,0.019
8,75.09,43.870000000000005,0.022,0.025,0.018
9,87.01000000000002,51.06,0.036,0.028,0.025
10,100.26000000000002,57.74000000000001,0.047,0.023,0.027
11,110.41,66.08999999999997,0.057,0.027,0.021
12,122.16,78.29999999999995,0.06,0.024,0.028
13,138.9,89.53999999999996,0.055,0.028,0.031
14,151.68000000000004,97.77999999999997,0.051,0.025,0.023
15,163.00000000000003,105.26999999999998,0.053,0.029,0.021
