temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.023,0.035,0.0
1,17.639999999999986,1.3600000000000136,0.026,0.036,0.02
2,32.629999999999995,3.6999999999999886,0.027,0.031,0.015
3,55.78999999999999,5.810000000000002,0.026,0.024,0.029
4,81.37,7.240000000000009,0.027,0.025,0.032
5,107.12,9.579999999999984,0.028,0.027,0.033
6,133.18,10.449999999999989,0.025,0.019,0.033
7,158.18,13.699999999999989,0.025,0.023,0.032
8,186.69,13.189999999999998,0.039,0.02,0.042
9,211.63,8.129999999999995,0.059,0.022,0.033
10,229.49,-2.7900000000000205,0.063,0.022,0.025
