temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.086,0.028,0.0
1,-1.3100000000000023,9.310000000000002,0.076,0.025,0.019
2,-1.8700000000000045,21.930000000000007,0.06,0.025,0.023
3,-2.859999999999957,37.610000000000014,0.037,0.023,0.022
4,-4.279999999999973,46.920000000000016,0.027,0.025,0.019
5,-4.849999999999966,58.93000000000001,0.027,0.028,0.024
6,-9.899999999999977,70.52999999999997,0.034,0.029,0.035
7,-10.449999999999989,87.36000000000001,0.057,0.029,0.042
8,-9.769999999999982,105.77999999999997,0.049,0.026,0.037
9,-10.939999999999998,125.02999999999997,0.051,0.027,0.039
10,-11.629999999999995,134.05,0.053,0.027,0.018
