temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.055,0.029,0.0
1,0.4600000000000364,-12.980000000000018,0.049,0.027,0.026
2,-0.060000000000002274,-33.150000000000034,0.056,0.027,0.04
3,0.5400000000000205,-45.93000000000001,0.055,0.031,0.022
4,1.5900000000000318,-58.19,0.034,0.029,0.017
5,1.660000000000025,-67.92000000000002,0.028,0.028,0.019
6,2.8500000000000227,-75.27000000000004,0.034,0.025,0.015
7,4.0,-85.47000000000003,0.049,0.026,0.034
8,0.9700000000000273,-99.37,0.057,0.02,0.03
9,1.9300000000000068,-116.64000000000004,0.071,0.019,0.035
10,0.8400000000000318,-132.49000000000004,0.066,0.02,0.032
11,1.7800000000000296,-146.59000000000003,0.069,0.021,0.028
12,0.27000000000003865,-154.27000000000004,0.069,0.018,0.015
13,-36.56,1.5199999999999818,0.049,0.02,0.0
14,-36.77999999999997,-10.200000000000045,0.05,0.025,0.023
15,-36.11999999999995,-21.28000000000003,0.052,0.021,0.022
16,-39.39999999999998,-35.370000000000005,0.049,0.021,0.028
17,-38.72999999999996,-46.860000000000014,0.039,0.023,0.02
18,-38.44,-56.98000000000002,0.022,0.019,0.013
19,-37.56,-76.52000000000004,0.024,0.021,0.0
20,-36.69999999999999,-95.38000000000005,0.022,0.019,0.0
21,-33.95999999999998,-128.76000000000005,0.047,0.019,0.0
22,-36.039999999999964,-135.22000000000003,0.062,0.022,0.013
