temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.021,0.024,0.0
1,40.46000000000001,43.0,0.023,0.025,0.0
2,46.77000000000001,46.210000000000036,0.023,0.023,0.01
3,54.87000000000003,50.81999999999999,0.027,0.026,0.014
4,58.890000000000015,56.06,0.026,0.023,0.012
5,65.00000000000003,61.389999999999986,0.025,0.022,0.013
6,72.19000000000003,65.69999999999999,0.031,0.021,0.013
7,78.75000000000003,74.84000000000003,0.037,0.022,0.027
8,83.33000000000001,83.46000000000004,0.053,0.024,0.018
9,96.77000000000001,94.82999999999998,0.051,0.029,0.028
10,104.85,107.04000000000002,0.062,0.028,0.026
11,110.34,113.57999999999998,0.051,0.027,0.015
