temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.029,0.023,0.0
1,19.670000000000016,19.970000000000027,0.024,0.026,0.0
2,31.55000000000001,29.480000000000018,0.027,0.02,0.024
3,51.50999999999999,50.76999999999998,0.022,0.02,0.0
4,59.06999999999999,55.94999999999999,0.029,0.025,0.014
5,69.11000000000001,64.25999999999999,0.043,0.02,0.03
6,74.98000000000002,78.00999999999999,0.05,0.027,0.032
7,88.58000000000004,93.11000000000001,0.051,0.029,0.035
8,100.77000000000004,106.13999999999999,0.054,0.025,0.03
9,112.28000000000003,120.14999999999998,0.058,0.025,0.032
10,121.98000000000002,129.85000000000002,0.06,0.026,0.023
11,125.48000000000002,137.67000000000002,0.056,0.024,0.016
12,131.19,143.29000000000002,0.048,0.026,0.013
