temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.06,0.026,0.0
1,6.97999999999999,-10.53000000000003,0.065,0.029,0.023
2,15.02000000000001,-20.410000000000025,0.078,0.028,0.022
3,28.99000000000001,-34.920000000000016,0.072,0.033,0.034
4,42.31999999999999,-49.910000000000025,0.067,0.03,0.034
5,56.50999999999999,-70.14000000000004,0.066,0.03,0.034
6,72.32,-83.70000000000005,0.043,0.03,0.023
7,86.14000000000001,-89.79000000000002,0.027,0.023,0.021
8,100.81,-98.67000000000002,0.025,0.024,0.026
9,109.78999999999999,-103.42000000000002,0.024,0.026,0.015
10,118.62,-108.29000000000002,0.027,0.028,0.015
11,128.72,-113.24000000000001,0.024,0.024,0.016
12,139.10999999999999,-118.76000000000005,0.024,0.022,0.017
13,145.51000000000002,-123.37,0.025,0.024,0.012
14,153.85,-127.08000000000004,0.027,0.025,0.013
15,158.61999999999998,-130.66000000000003,0.027,0.025,0.009
