temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.042,0.026,0.0
1,-9.590000000000032,-1.8100000000000023,0.048,0.026,0.013
2,-28.340000000000032,-3.2000000000000455,0.043,0.027,0.024
3,-40.610000000000014,-2.650000000000034,0.045,0.028,0.015
4,-63.400000000000034,-3.7200000000000273,0.048,0.027,0.029
5,-86.56,-6.150000000000034,0.042,0.026,0.029
6,-98.75,-5.460000000000036,0.043,0.027,0.015
7,-122.67000000000002,-7.610000000000014,0.04,0.028,0.03
8,-145.61,-8.490000000000009,0.032,0.024,0.029
9,-170.39000000000001,-9.700000000000045,0.031,0.025,0.033
10,-193.61,-9.54000000000002,0.053,0.032,0.034
11,-211.14000000000001,-5.520000000000039,0.078,0.034,0.025
