temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.044,0.019,0.0
1,0.2599999999999909,-12.689999999999998,0.046,0.026,0.025
2,-0.44999999999998863,-31.650000000000034,0.047,0.025,0.038
3,-1.2199999999999704,-44.79000000000002,0.066,0.033,0.025
4,1.8199999999999932,-58.53000000000003,0.039,0.027,0.017
5,2.4399999999999977,-66.08000000000004,0.027,0.029,0.015
6,3.340000000000032,-74.0,0.029,0.028,0.016
7,4.490000000000009,-82.06,0.043,0.026,0.022
8,3.980000000000018,-94.74000000000001,0.05,0.022,0.032
9,3.730000000000018,-112.12,0.072,0.023,0.035
10,3.0300000000000296,-128.66000000000003,0.07,0.023,0.033
11,1.9300000000000068,-141.15,0.061,0.021,0.025
12,2.8899999999999864,-157.87,0.066,0.021,0.0
