temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.058,0.029,0.0
1,-11.839999999999975,-0.18999999999999773,0.043,0.024,0.015
2,-24.899999999999977,-3.2100000000000364,0.039,0.026,0.017
3,-36.289999999999964,-1.8700000000000045,0.048,0.025,0.014
4,-51.69999999999999,-3.6999999999999886,0.046,0.031,0.019
5,-65.89999999999998,-0.7700000000000387,0.043,0.022,0.019
6,-78.26999999999998,-2.25,0.043,0.028,0.016
7,-91.94999999999999,-1.8000000000000114,0.042,0.032,0.017
8,-104.24000000000001,-1.9399999999999977,0.044,0.028,0.015
9,-120.83999999999997,-3.420000000000016,0.046,0.033,0.021
10,-138.38,-2.580000000000041,0.044,0.025,0.022
11,-156.39,-4.550000000000011,0.04,0.027,0.022
12,-169.36999999999998,-4.350000000000023,0.043,0.03,0.016
13,-182.72,-3.400000000000034,0.052,0.03,0.02
14,-197.76999999999998,-1.3799999999999955,0.063,0.036,0.022
15,-210.04,1.5299999999999727,0.085,0.036,0.016
