temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.028,0.03,0.0
1,12.659999999999997,3.2099999999999795,0.026,0.029,0.017
2,29.769999999999982,6.8799999999999955,0.028,0.028,0.023
3,52.53999999999999,8.189999999999998,0.029,0.024,0.029
4,73.72999999999999,9.70999999999998,0.03,0.025,0.027
5,98.22,12.689999999999998,0.027,0.025,0.031
6,123.58000000000001,13.449999999999989,0.028,0.024,0.032
7,147.34,15.569999999999993,0.024,0.021,0.03
8,175.30999999999997,16.019999999999982,0.05,0.022,0.038
9,198.85,4.6299999999999955,0.055,0.026,0.032
10,214.66,3.920000000000016,0.056,0.031,0.02
