temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.023,0.026,0.0
1,6.769999999999982,6.439999999999998,0.021,0.023,0.015
2,12.639999999999986,13.5,0.022,0.022,0.016
3,22.810000000000002,19.589999999999975,0.024,0.02,0.018
4,29.579999999999984,29.72999999999996,0.024,0.021,0.022
5,37.870000000000005,36.25999999999999,0.025,0.022,0.017
6,48.49000000000001,43.16999999999996,0.025,0.022,0.019
7,57.01999999999998,51.24000000000001,0.031,0.025,0.019
8,63.20999999999998,57.19999999999999,0.028,0.026,0.014
9,72.39999999999998,62.539999999999964,0.027,0.023,0.018
10,83.54000000000002,71.20999999999998,0.042,0.022,0.028
11,93.00999999999999,84.12,0.049,0.023,0.028
12,99.75,94.57999999999998,0.05,0.026,0.023
13,113.14999999999998,106.81,0.048,0.025,0.03
14,118.36000000000001,113.71999999999997,0.054,0.03,0.015
