temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.052,0.032,0.0
1,-18.210000000000036,-2.5500000000000114,0.041,0.03,0.023
2,-28.5,-1.5200000000000387,0.045,0.031,0.013
3,-46.25,-1.5600000000000023,0.043,0.026,0.022
4,-64.17000000000002,-4.210000000000036,0.036,0.026,0.022
5,-82.22000000000003,-5.210000000000036,0.04,0.027,0.023
6,-106.52000000000004,-5.03000000000003,0.029,0.022,0.03
7,-129.41000000000003,-8.430000000000007,0.034,0.025,0.029
8,-150.02,-11.79000000000002,0.026,0.026,0.028
9,-176.07000000000002,-12.640000000000043,0.042,0.031,0.036
10,-196.96,-7.78000000000003,0.065,0.032,0.029
11,-204.98000000000002,-5.3799999999999955,0.087,0.041,0.012
