temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.025,0.022,0.0
1,11.0,9.169999999999959,0.021,0.02,0.0
2,18.21999999999997,16.489999999999952,0.026,0.026,0.017
3,23.480000000000018,21.399999999999977,0.026,0.027,0.012
4,28.189999999999998,26.310000000000002,0.028,0.02,0.011
5,36.81999999999999,32.66999999999996,0.026,0.022,0.017
6,42.079999999999984,37.35999999999996,0.024,0.022,0.011
7,52.20999999999998,42.799999999999955,0.032,0.025,0.017
8,59.19999999999999,49.15999999999997,0.021,0.023,0.015
9,65.68,51.44999999999999,0.031,0.028,0.009
10,71.69,56.01999999999998,0.029,0.024,0.016
11,79.93,63.72999999999996,0.047,0.026,0.021
12,89.63,76.67999999999995,0.05,0.027,0.029
13,99.94999999999999,87.00999999999999,0.055,0.027,0.024
