temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.052,0.03,0.0
1,-5.78000000000003,-5.28000000000003,0.043,0.021,0.013
2,-21.950000000000045,-29.420000000000016,0.041,0.028,0.0
3,-29.390000000000043,-38.110000000000014,0.034,0.022,0.016
4,-37.18000000000001,-45.05000000000001,0.025,0.025,0.017
5,-44.120000000000005,-51.170000000000016,0.03,0.024,0.015
6,-53.38000000000005,-58.93000000000001,0.025,0.022,0.019
7,-70.75,-75.20999999999998,0.028,0.021,0.0
8,-74.59000000000003,-79.88,0.029,0.024,0.011
9,-81.91000000000003,-87.68,0.023,0.027,0.018
10,-88.32000000000005,-93.11000000000001,0.024,0.027,0.014
11,-96.11000000000001,-97.5,0.024,0.025,0.013
12,-100.74000000000001,-102.5,0.023,0.025,0.012
