temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.056,0.016,0.0
1,24.680000000000007,-207.51000000000002,0.041,0.019,0.0
2,2.680000000000007,6.889999999999986,0.06,0.025,0.014
3,2.430000000000007,14.889999999999986,0.052,0.021,0.012
4,2.230000000000018,24.80000000000001,0.039,0.024,0.017
5,2.8100000000000023,30.22999999999996,0.03,0.025,0.011
6,0.9900000000000091,35.089999999999975,0.028,0.027,0.01
7,1.420000000000016,41.02999999999997,0.029,0.029,0.012
8,1.6100000000000136,46.339999999999975,0.026,0.027,0.011
9,-1.509999999999991,52.25,0.025,0.027,0.012
10,-0.15999999999996817,59.339999999999975,0.026,0.027,0.014
11,0.7800000000000296,65.71999999999997,0.03,0.029,0.013
12,0.36000000000001364,72.38999999999999,0.036,0.027,0.021
13,0.5400000000000205,79.25,0.053,0.034,0.017
14,-0.29000000000002046,90.83999999999997,0.061,0.031,0.023
15,0.4399999999999977,100.65999999999997,0.064,0.032,0.02
16,0.5,109.42000000000002,0.066,0.034,0.018
17,-1.1499999999999773,122.87,0.058,0.029,0.027
18,1.75,130.01999999999998,0.055,0.028,0.015
19,0.12000000000000455,139.62,0.063,0.031,0.019
